player_id,theta
9023,-1.053023
9046,-4.916381
9051,-0.334896
9061,1.25101
9063,0.451951
9083,-1.894458
9094,0.042594
9101,0.264696
9105,0.121334
9113,-0.994482
9123,-0.960291
9132,-3.090781
9166,0.294383
9170,-0.008736
9174,-1.050411
9188,0.339794
9193,0.074378
9209,-0.631118
9240,-0.265347
9242,-1.211364
9249,0.017346
9260,0.327776
9265,0.318242
9313,-0.060894
9342,0.316359
9345,0.655325
9369,0.068231
9411,-0.384512
9419,0.091867
9470,-0.036319
9478,-0.174253
9485,0.297234
9495,-1.306315
9510,-0.347654
9525,-1.846115
9535,-0.06754
9539,-2.131403
9555,0.263439
9561,-0.289657
9573,0.175706
9583,0.0546
9595,-0.76466
9603,0.087971
9614,-0.145741
9625,-0.077616
9626,-0.134998
9637,-2.892623
9645,0.092145
9678,-3.216696
9680,0.100566
9714,0.096343
9721,-0.825985
9763,0.230592
9772,0.020492
9773,-0.645726
9785,0.952033
9801,0.516486
9803,-0.631337
9806,0.803111
9808,-3.554829
9809,0.346102
9820,-1.034056
9826,0.894859
9834,0.030723
9855,-1.866883
9865,0.04479
9870,0.242425
9895,0.048548
9909,0.009791
9925,0.401729
9932,-0.700455
9946,-0.398621
9951,-0.634674
9955,0.079115
9962,-0.104367
9989,0.075347
9995,-1.704983
9997,-0.116609
10015,-0.003144
10070,0.111751
10083,0.863369
10085,-0.018485
10110,-1.736288
10117,-1.447188
10118,0.529264
10136,0.07402
10139,-3.893399
10145,0.344468
10176,0.273487
10177,-0.118612
10180,-0.174258
10182,0.160416
10187,-0.537798
10208,0.641257
10211,0.263278
10212,0.12634
10226,0.306297
10236,0.120871
10249,0.235451
10278,-0.551075
10284,-0.035166
10287,0.038975
10288,0.028007
10293,-0.819832
10331,-1.104516
10332,-0.835167
10387,0.736986
10418,0.188093
10445,-0.203551
10448,-0.143902
10472,-0.052482
10473,-0.091708
10474,-0.504568
10489,-0.224824
10493,-0.329814
10497,-2.669637
10503,0.082956
10509,1.030879
10532,-1.121919
10537,0.524002
10546,-1.469367
10554,1.137819
10580,0.324374
10586,0.654702
10616,-1.226598
10626,-0.479001
10640,0.275713
10644,0.267938
10659,1.346438
10660,0.034876
10664,0.415081
10678,-0.371648
10689,-0.361762
10695,0.280836
10732,-0.177042
10763,-0.632196
10774,0.130327
10785,0.377692
10786,-0.736869
10794,-0.029762
10808,-0.026611
10822,0.386656
10833,0.130431
10846,-0.726045
10861,-0.154953
10886,-0.052798
10898,-0.258322
10910,-0.121797
10921,-1.298805
10924,0.115774
10925,-0.62696
10926,-1.799362
10947,-0.808147
10951,-0.112979
10956,-0.473042
10964,-0.544284
10975,-1.016668
10983,0.62768
10989,-1.009707
10993,-0.029762
10998,0.05117
11013,-2.062247
11063,-1.265712
11064,-0.226125
11070,0.166808
11099,-0.752087
11135,-0.72109
11145,-0.254198
11152,-0.937491
11160,0.017154
11178,-0.872252
11181,0.158871
11202,0.066255
11220,0.092139
11223,-0.489069
11224,-0.244148
11255,-0.366722
11260,-0.370157
11263,-0.08221
11267,-0.374806
11272,-1.566889
11324,0.416272
11346,-0.051445
11347,-0.221077
11349,0.066985
11374,-0.719133
11432,-0.587543
11439,0.080477
11444,0.135701
11449,0.016714
11466,0.782212
11469,0.867261
11470,-0.894052
11476,-0.685664
11516,-0.092843
11522,0.004184
11528,0.499981
