player_id,theta
6611,0.246239
6612,-0.251461
6616,-0.233836
6628,0.229222
6640,0.493658
6681,0.020633
6714,-0.451805
6792,-0.029895
6805,-0.858563
6811,-0.507477
6837,-0.725198
6840,-0.683728
6841,0.609497
6843,-0.235914
6853,0.212905
6862,-1.955267
6867,0.266616
6876,-1.078549
6893,-2.128228
6935,-1.432993
6940,-0.897555
6965,-0.378904
6978,-1.053456
6986,-0.325387
6996,-0.341862
7002,-1.365756
7008,-0.60352
7031,-0.607563
7046,-0.167411
7056,-0.17556
7085,-0.591836
7097,-0.583349
7101,-0.764401
7119,0.162211
7125,-3.132163
7137,0.028532
7148,0.264872
7153,-0.39091
7194,0.013902
7196,-0.705124
7231,-0.083548
7244,-0.689253
7267,-3.099631
7289,-1.366388
7294,0.285763
7295,-0.243056
7304,-0.512177
7305,-2.480528
7317,0.240583
7329,0.488051
7338,-1.946506
7342,-0.712973
7345,-1.300673
7359,0.173742
7361,0.35227
7362,-1.583861
7368,-0.098379
7405,-3.613306
7412,-0.051002
7420,0.314306
7429,0.041618
7433,-0.288491
7440,0.227322
7443,-0.373939
7455,-1.009255
7473,0.007193
7475,-3.320647
7482,0.233751
7488,-1.094212
7496,0.41688
7533,-0.613429
7551,0.705531
7604,0.623084
7666,-0.21829
7669,-3.426618
7680,-2.488733
7692,-0.155875
7710,0.189215
7715,-0.240802
7717,-0.080164
7737,0.220646
7773,0.157547
7786,0.296307
7791,-0.603864
7803,-1.306386
7806,-0.262337
7832,-0.565155
7837,-1.568948
7841,-0.454908
7843,0.433918
7861,0.416269
7873,-0.837473
7889,-0.451824
7890,0.16741
7896,-0.926248
7923,-0.06125
7935,0.226008
7940,0.068185
7956,-0.317692
7980,0.012125
7984,-0.587101
7986,-0.123255
7996,-1.737579
8016,-0.127095
8044,0.112963
8053,-0.974675
8081,-1.020821
8082,0.049031
8098,-5.1719
8103,0.028814
8106,-1.444746
8113,-2.847017
8118,0.058956
8130,-0.417442
8134,-0.446974
8137,-0.318523
8139,-0.284703
8140,-0.099015
8149,-1.306908
8153,-3.7477
8155,-0.304686
8159,-1.871455
8191,-1.26318
8193,0.191475
